x,y,z,vector_magnitude
101.934,-42.7238,-106.077,153.193
101.971,-42.6864,-106.107,153.228
101.801,-42.7316,-106.049,153.088
101.841,-42.7163,-106.237,153.24
101.763,-42.6635,-106.168,153.126
101.74,-42.6553,-106.2,153.13
101.868,-42.7626,-106.099,153.175
101.714,-42.6431,-106.271,153.159
101.809,-42.6963,-106.133,153.142
101.809,-42.6788,-106.33,153.273
101.773,-42.6472,-106.223,153.166
101.855,-42.5652,-106.261,153.224
101.824,-42.53,-106.366,153.266
101.836,-42.4938,-106.293,153.214
101.705,-42.581,-106.329,153.176
101.791,-42.5822,-106.245,153.175
101.898,-42.6714,-106.372,153.36
101.961,-42.6569,-106.276,153.331
101.862,-42.5945,-106.205,153.199
101.919,-42.6164,-106.191,153.232
101.851,-42.6894,-106.204,153.217
101.85,-42.6868,-106.334,153.305
102.018,-42.7571,-106.076,153.258
102.017,-42.7389,-106.081,153.255
102.133,-42.8307,-106.038,153.329
102.141,-42.8972,-105.945,153.288
102.141,-42.8972,-105.945,153.288
102.093,-42.8144,-105.949,153.236
102.136,-42.9034,-105.914,153.265
102.148,-42.8927,-105.961,153.302
102.104,-42.8894,-106.062,153.342
102.085,-42.8886,-105.896,153.215
102.11,-42.8598,-105.976,153.279
102.096,-42.8084,-105.944,153.233
102.108,-42.7327,-105.951,153.224
102.087,-42.7089,-105.868,153.146
102.098,-42.8438,-105.852,153.181
102.098,-42.8242,-106.124,153.363
102.135,-42.8158,-106.052,153.335
102.057,-42.5931,-106.014,153.195
102.188,-42.5948,-105.971,153.254
102.079,-42.6143,-105.991,153.2
101.947,-42.7452,-105.965,153.13
101.994,-42.6893,-105.971,153.15
101.856,-42.6433,-105.964,153.041
101.883,-42.5854,-105.923,153.014
101.897,-42.6329,-106.018,153.103
101.995,-42.6465,-106.031,153.18
101.802,-42.7839,-106.136,153.164
101.907,-42.7762,-106.038,153.162
101.911,-42.8622,-106.137,153.258
101.886,-42.7164,-106.089,153.168
101.85,-42.7176,-106.129,153.172
101.904,-42.6234,-106.247,153.264
101.912,-42.7857,-106.127,153.23
101.859,-42.7191,-106.153,153.195
101.945,-42.7797,-106.082,153.22
102.025,-42.738,-106.21,153.35
102.007,-42.7499,-106.136,153.29
101.968,-42.6703,-106.055,153.186
101.98,-42.7403,-106.063,153.218
102.038,-42.7197,-105.996,153.206
101.943,-42.7878,-106.274,153.354
102.02,-42.754,-106.272,153.394
101.937,-42.6933,-106.267,153.319
102.098,-42.5823,-106.231,153.37
101.929,-42.569,-106.392,153.366
101.783,-42.6179,-106.461,153.33
101.822,-42.7065,-106.362,153.311
101.89,-42.7523,-106.336,153.352
101.976,-42.7249,-106.179,153.293
101.989,-42.7267,-106.339,153.413
101.868,-42.7785,-106.217,153.261
101.966,-42.7362,-106.224,153.319
101.902,-42.7012,-106.213,153.26
101.846,-42.6237,-106.239,153.219
101.899,-42.6303,-106.287,153.289
101.849,-42.6368,-106.262,153.241
101.878,-42.7157,-106.363,153.352
101.903,-42.7585,-106.299,153.336
101.834,-42.8039,-106.382,153.361
101.969,-42.7245,-106.334,153.395
101.907,-42.7603,-106.379,153.395
101.747,-42.6423,-106.585,153.399
101.683,-42.7489,-106.465,153.302
101.725,-42.6395,-106.548,153.357
101.787,-42.6284,-106.425,153.31
101.719,-42.6242,-106.581,153.373
101.805,-42.7891,-106.416,153.361
101.816,-42.7695,-106.526,153.439
101.787,-42.7668,-106.394,153.327
101.834,-42.6294,-106.392,153.319
101.766,-42.7459,-106.435,153.336
101.829,-42.7206,-106.332,153.299
101.597,-42.7217,-106.494,153.258
101.763,-42.7081,-106.496,153.365
101.631,-42.768,-106.627,153.386
101.767,-42.6699,-106.478,153.345
101.667,-42.7496,-106.425,153.265
101.769,-42.6962,-106.321,153.245
101.621,-42.7165,-106.339,153.165
101.678,-42.745,-106.451,153.289
101.634,-42.8253,-106.438,153.273
101.619,-42.8407,-106.449,153.275
101.82,-42.8407,-106.271,153.285
101.833,-42.8947,-106.262,153.302
101.797,-42.9613,-106.178,153.238
101.775,-42.7904,-106.164,153.167
101.721,-42.8136,-106.235,153.187
101.839,-42.7404,-106.364,153.334
101.685,-42.802,-106.525,153.36
101.803,-42.8055,-106.404,153.356
101.614,-42.769,-106.51,153.294
101.725,-42.8039,-106.523,153.386
101.721,-42.9822,-106.478,153.402
101.826,-42.8757,-106.501,153.458
101.789,-42.8553,-106.443,153.388
101.737,-42.86,-106.498,153.393
101.656,-42.9376,-106.441,153.321
101.61,-42.8514,-106.658,153.416
101.61,-42.9774,-106.573,153.393
101.629,-42.849,-106.66,153.43
101.65,-42.889,-106.6,153.414
101.724,-42.8846,-106.506,153.396
101.66,-42.8401,-106.406,153.272
101.689,-42.8636,-106.396,153.291
101.673,-42.9193,-106.561,153.41
101.744,-42.9619,-106.512,153.435
101.744,-42.9276,-106.567,153.464
101.747,-42.8826,-106.385,153.327
101.753,-42.9196,-106.526,153.439
101.809,-42.9623,-106.541,153.499
101.755,-42.9302,-106.547,153.458
101.719,-42.8066,-106.544,153.398
101.676,-42.8323,-106.496,153.343
101.658,-42.7271,-106.652,153.41
101.733,-42.8167,-106.694,153.514
101.63,-42.7073,-106.745,153.45
101.688,-42.7563,-106.558,153.373
101.744,-42.6596,-106.515,153.353
101.718,-42.5524,-106.483,153.284
101.737,-42.4819,-106.53,153.309
101.68,-42.7247,-106.65,153.423
101.691,-42.6999,-106.459,153.29
101.649,-42.7199,-106.637,153.392
101.743,-42.6765,-106.462,153.32
101.646,-42.7528,-106.518,153.316
101.696,-42.6352,-106.404,153.237
101.745,-42.694,-106.415,153.294
101.69,-42.5996,-106.421,153.235
101.655,-42.5582,-106.416,153.197
101.724,-42.5849,-106.582,153.366
101.771,-42.5698,-106.415,153.276
101.899,-42.5302,-106.421,153.355
101.787,-42.5713,-106.362,153.251
101.842,-42.4787,-106.47,153.336
101.765,-42.5931,-106.592,153.402
101.737,-42.5924,-106.398,153.249
101.766,-42.6295,-106.417,153.291
101.851,-42.6493,-106.263,153.246
101.727,-42.6563,-106.389,153.253
101.827,-42.684,-106.423,153.351
101.797,-42.6665,-106.509,153.386
101.858,-42.5832,-106.431,153.349
101.938,-42.5703,-106.411,153.384
101.903,-42.6209,-106.359,153.34
101.897,-42.6465,-106.163,153.207
101.782,-42.6721,-106.323,153.248
101.649,-42.695,-106.288,153.142
101.571,-42.5709,-106.307,153.069
101.646,-42.6291,-106.21,153.068
101.652,-42.6747,-106.177,153.061
101.663,-42.7679,-106.265,153.156
101.636,-42.765,-106.258,153.132
101.49,-42.7555,-106.391,153.125
101.556,-42.7466,-106.467,153.219
101.574,-42.7038,-106.566,153.288
101.707,-42.7483,-106.303,153.206
101.759,-42.7356,-106.385,153.294
101.626,-42.6258,-106.269,153.095
101.605,-42.637,-106.113,152.975
101.546,-42.6801,-106.074,152.921
101.526,-42.6543,-106.196,152.985
101.408,-42.6964,-106.323,153.007
101.501,-42.5827,-106.156,152.922
101.395,-42.5765,-106.296,152.946
101.211,-42.514,-106.312,152.818
101.162,-42.4443,-106.367,152.804
101.058,-42.4331,-106.453,152.792
101.075,-42.4588,-106.458,152.814
100.989,-42.5057,-106.531,152.821
101.06,-42.5306,-106.329,152.735
100.879,-42.3735,-106.338,152.577
100.824,-42.3656,-106.157,152.413
100.687,-42.3293,-106.267,152.389
100.709,-42.3091,-106.171,152.33
100.637,-42.4231,-106.234,152.359
100.432,-42.3197,-106.398,152.309
100.382,-42.3057,-106.38,152.259
100.296,-42.2958,-106.341,152.173
100.19,-42.3272,-106.124,151.96
99.9992,-42.3393,-106.154,151.859
99.8797,-42.4051,-106.047,151.724
99.683,-42.4336,-106.12,151.654
99.5475,-42.3811,-106.23,151.627
99.4953,-42.4836,-106.166,151.576
99.3169,-42.4605,-106.273,151.528
99.2241,-42.414,-106.053,151.3
98.9532,-42.311,-106.017,151.068
98.8865,-42.2868,-105.912,150.944
98.643,-42.2854,-106.035,150.871
98.5138,-42.2675,-105.939,150.714
98.2578,-42.2787,-105.992,150.587
97.9721,-42.2154,-105.934,150.342
97.8366,-42.163,-105.735,150.099
97.6038,-42.104,-105.763,149.95
97.51,-42.0654,-105.701,149.835
97.3578,-42.0732,-105.655,149.706
97.1802,-41.927,-105.547,149.473
96.9628,-41.8892,-105.514,149.298
96.7492,-41.8144,-105.57,149.178
96.5086,-41.8042,-105.43,148.92
96.2123,-41.7522,-105.341,148.65
96.0522,-41.6268,-105.26,148.453
95.8615,-41.5761,-105.327,148.364
95.5307,-41.4829,-105.13,147.984
95.2682,-41.3821,-105.137,147.791
95.0309,-41.4112,-105.105,147.624
94.7666,-41.3484,-105.173,147.485
94.579,-41.2377,-105.04,147.238
94.4489,-41.1715,-104.749,146.928
94.2248,-41.1851,-104.606,146.687
93.9565,-41.1179,-104.525,146.437
93.6628,-40.9082,-104.737,146.342
93.456,-40.8353,-104.528,146.04
93.2713,-40.7206,-104.411,145.806
92.9457,-40.6943,-104.516,145.666
92.6192,-40.5432,-104.484,145.393
92.3667,-40.4325,-104.5,145.212
92.2266,-40.2787,-104.081,144.779
91.9402,-40.1759,-104.069,144.56
91.6275,-40.0862,-103.921,144.23
91.3353,-39.9827,-103.985,144.061
91.1273,-39.904,-103.646,143.663
90.9324,-39.7861,-103.575,143.456
90.5566,-39.7463,-103.51,143.16
90.3503,-39.6355,-103.48,142.977
89.9884,-39.4979,-103.443,142.683
89.7284,-39.3749,-103.298,142.38
89.4028,-39.296,-103.347,142.189
89.0798,-39.1837,-103.294,141.916
88.7048,-39.0013,-103.173,141.543
88.4468,-38.9319,-103.069,141.286
88.1676,-38.7663,-102.835,140.895
87.7808,-38.6131,-102.946,140.693
87.4672,-38.4692,-102.676,140.259
87.1905,-38.3006,-102.586,139.975
86.8964,-38.2403,-102.394,139.635
86.5415,-38.087,-102.471,139.428
86.1989,-38.092,-102.24,139.047
85.9275,-37.9664,-102.063,138.715
85.5446,-37.7636,-101.978,138.36
85.333,-37.6786,-101.852,138.113
84.9211,-37.4694,-101.678,137.673
84.8418,-37.2835,-101.416,137.38
84.4328,-37.1047,-101.301,136.995
83.7065,-36.6666,-101.052,136.245
81.3031,-34.881,-100.094,133.588
81.3031,-34.881,-100.094,133.588
80.9072,-34.7168,-100.029,133.256
80.9072,-34.7168,-100.029,133.256
80.9072,-34.7168,-100.029,133.256
80.9072,-34.7168,-100.029,133.256
80.9072,-34.7168,-100.029,133.256
80.9072,-34.7168,-100.029,133.256
80.6262,-34.5329,-99.8914,132.934
80.6262,-34.5329,-99.8914,132.934
80.6262,-34.5329,-99.8914,132.934
80.6262,-34.5329,-99.8914,132.934
80.1971,-34.3236,-99.7957,132.548
79.8644,-34.2419,-99.6633,132.226
79.2774,-34.1508,-99.7045,131.879
79.0253,-34.1017,-99.5033,131.563
78.6312,-33.9522,-99.502,131.287
78.3372,-33.7583,-99.5022,131.061
77.9199,-33.5078,-99.493,130.741
77.7534,-33.1578,-99.3792,130.465
77.4473,-32.9962,-99.1523,130.069
77.1274,-32.727,-99.1721,129.826
76.7986,-32.6304,-98.9328,129.424
76.3311,-32.3559,-98.9503,129.091
76.0785,-32.1875,-98.9034,128.864
75.7886,-31.8872,-98.8637,128.587
75.3952,-31.6899,-98.8396,128.289
75.1785,-31.5003,-98.7585,128.052
74.8285,-31.173,-98.7478,127.758
74.5335,-30.9637,-98.6453,127.455
74.1228,-30.7995,-98.7289,127.241
73.9223,-30.588,-98.5923,126.967
73.545,-30.3949,-98.5364,126.658
73.3009,-30.0509,-98.4853,126.394
72.9345,-29.803,-98.4173,126.07
72.7904,-29.4398,-98.5544,126.008
72.499,-29.1465,-98.313,125.583
72.2896,-28.9032,-98.2321,125.342
71.963,-28.6225,-98.0703,124.963
71.6459,-28.2304,-98.0914,124.708
71.3884,-27.9463,-98.1039,124.506
71.0847,-27.6822,-98.0867,124.259
70.747,-27.4752,-97.9816,123.937
70.591,-27.147,-97.7871,123.622
70.316,-26.8817,-97.8884,123.487
70.1461,-26.6406,-97.7582,123.235
69.674,-26.2636,-97.8515,122.96
69.4592,-25.9054,-97.7968,122.719
69.1794,-25.5605,-97.8595,122.538
69.0663,-25.247,-97.7218,122.299
68.866,-24.8757,-97.5752,121.993
68.6335,-24.6374,-97.5536,121.796
68.4321,-24.4252,-97.5974,121.675
68.2105,-24.1089,-97.5875,121.479
67.9274,-23.8637,-97.5639,121.253
67.7786,-23.5287,-97.579,121.116
67.5771,-23.197,-97.4929,120.87
67.3799,-22.9423,-97.4605,120.685
67.1082,-22.5773,-97.3611,120.385
66.9446,-22.1807,-97.4893,120.323
66.6681,-21.8204,-97.5125,120.123
66.5677,-21.6374,-97.3371,119.891
66.3044,-21.2102,-97.4781,119.784
66.2298,-20.8934,-97.3557,119.587
65.999,-20.4693,-97.2733,119.319
65.7714,-20.268,-97.1684,119.073
65.5518,-19.9691,-97.1751,118.907
65.3897,-19.5004,-97.2919,118.835
65.2572,-19.2097,-97.1607,118.607
65.1373,-18.9538,-97.3624,118.666
64.945,-18.6209,-97.2541,118.419
64.7543,-18.2435,-97.431,118.401
64.6872,-17.7121,-97.3828,118.244
64.5371,-17.2815,-97.3349,118.058
64.3875,-16.9583,-97.3114,117.91
64.3884,-16.5558,-97.026,117.618
64.13,-16.3233,-97.1644,117.559
63.9895,-16.0821,-97.0468,117.352
63.7582,-15.7757,-97.2376,117.342
63.6563,-15.4861,-96.9736,117.029
63.4455,-14.9473,-96.9379,116.815
63.3894,-14.6775,-96.8212,116.653
63.1786,-14.2532,-96.8267,116.491
63.1496,-13.9195,-96.8548,116.458
63.0031,-13.5641,-96.8664,116.346
62.9201,-13.175,-96.9525,116.328
62.7891,-12.83,-96.9539,116.22
62.7231,-12.4603,-96.8666,116.071
62.5687,-12.0702,-96.8473,115.931
62.4624,-11.8286,-96.8758,115.872
62.2876,-11.5656,-96.997,115.853
62.3414,-11.2428,-97.0251,115.874
62.2445,-10.8956,-97.1327,115.879
62.1869,-10.6462,-97.0653,115.768
61.9644,-10.4237,-97.2079,115.748
62.0479,-10.0702,-96.9313,115.529
61.9948,-9.73096,-97.1235,115.633
62.0222,-9.46654,-97.0694,115.58
61.8736,-9.11159,-97.1959,115.579
61.7861,-8.75301,-97.2002,115.508
61.7074,-8.31557,-97.2445,115.471
61.5539,-7.98418,-97.2344,115.357
61.5081,-7.72176,-97.1362,115.232
61.4215,-7.49738,-97.1597,115.19
61.3123,-7.31396,-97.3143,115.251
61.2054,-7.10001,-97.3957,115.249
61.1339,-6.79442,-97.3508,115.155
61.1761,-6.60704,-97.306,115.129
61.1012,-6.22086,-97.4357,115.177
61.1812,-6.01483,-97.2031,115.012
61.0622,-5.77023,-97.5259,115.209
61.0294,-5.43546,-97.4132,115.08
60.9645,-5.08447,-97.4945,115.099
60.9763,-4.8549,-97.3689,114.989
60.9577,-4.6185,-97.7335,115.278
60.8661,-4.40486,-97.6214,115.126
60.8537,-4.16891,-97.6954,115.174
60.8965,-3.89252,-97.8247,115.296
60.852,-3.55919,-97.7811,115.225
60.7145,-3.28804,-97.8457,115.199
60.7522,-2.98918,-98.0557,115.389
60.7276,-2.87587,-97.9377,115.273
60.7813,-2.62801,-98.0323,115.376
60.7491,-2.44139,-97.9796,115.31
60.6426,-2.18423,-98.2669,115.493
60.6874,-1.91339,-98.042,115.321
60.6932,-1.7504,-98.2867,115.529
60.7818,-1.47928,-98.2966,115.58
60.7496,-1.29492,-98.688,115.894
60.7465,-1.04811,-98.6108,115.825
60.7833,-0.86087,-98.7593,115.969
60.743,-0.690613,-98.8322,116.009
60.7689,-0.525253,-99.1318,116.277
60.7924,-0.391373,-99.3221,116.451
60.8949,-0.232574,-99.2998,116.485
60.8182,-0.0228271,-99.2038,116.363
60.7653,0.224823,-99.4469,116.543
60.7711,0.404678,-99.4743,116.569
60.7312,0.581757,-99.5963,116.654
60.8105,0.687515,-99.4961,116.61
60.6873,0.844818,-99.8076,116.813
60.7618,1.03932,-99.6453,116.714
60.8066,1.28134,-99.9956,117.039
60.8669,1.48523,-99.857,116.955
60.7861,1.6637,-100.229,117.233
60.8139,1.87022,-100.16,117.191
60.8984,2.03432,-100.49,117.52
60.8242,2.21902,-100.419,117.425
60.907,2.28116,-100.506,117.543
60.8254,2.59772,-100.724,117.694
61.0242,2.6653,-100.847,117.904
61.0055,2.76071,-101.03,118.052
61.1484,2.86938,-101.212,118.284
61.127,3.10266,-101.311,118.364
61.1944,3.06335,-101.629,118.67
61.3227,3.21211,-101.52,118.647
61.412,3.40909,-101.843,118.975
61.6304,3.45647,-101.873,119.115
61.6621,3.46043,-102.224,119.432
61.7386,3.5728,-102.195,119.45
61.8875,3.65491,-102.524,119.811
61.9601,3.75018,-102.553,119.876
62.1178,3.81148,-102.827,120.194
62.2313,3.95276,-102.732,120.176
62.3508,3.95012,-102.863,120.35
62.376,4.18158,-102.939,120.435
62.57,4.21733,-103.032,120.616
62.6817,4.3445,-102.988,120.641
63.0115,4.26149,-103.121,120.924
63.1391,4.35059,-103.014,120.902
63.2551,4.32704,-103.215,121.134
63.4672,4.40228,-103.275,121.298
63.6652,4.49873,-103.521,121.614
63.9566,4.61899,-103.303,121.587
64.2031,4.61455,-103.519,121.9
64.3134,4.69128,-103.365,121.83
64.3423,4.51195,-103.629,122.063
64.349,4.59998,-103.473,121.937
64.5699,4.59825,-103.597,122.158
64.6166,4.70686,-103.492,122.099
64.77,4.72404,-103.537,122.219
64.8123,4.70766,-103.572,122.27
65.1119,4.65335,-103.622,122.47
65.1463,4.70473,-103.51,122.395
65.4483,4.60223,-103.561,122.595
65.6477,4.70134,-103.357,122.533
65.7866,4.69325,-103.442,122.679
65.7996,4.7744,-103.302,122.571
65.9395,4.6221,-103.375,122.702
66.1871,4.78108,-103.155,122.656
66.3922,4.83348,-103.211,122.816
66.5067,4.96585,-102.879,122.605
66.5924,4.87558,-102.886,122.653
66.7167,5.05685,-102.716,122.586
66.909,4.88528,-102.637,122.618
67.005,5.05423,-102.406,122.484
67.2523,4.98064,-102.19,122.435
67.399,5.2939,-102.078,122.436
67.6808,5.3782,-102.015,122.543
67.5602,5.43724,-101.923,122.402
67.6938,5.263,-101.765,122.336
67.6561,5.35072,-101.51,122.107
67.7663,5.39008,-101.367,122.052
67.7578,5.54207,-101.167,121.887
67.861,5.62183,-101.067,121.866
67.8318,5.83617,-100.89,121.713
67.9368,5.79018,-100.876,121.757
68.0296,6.03737,-100.566,121.565
68.0806,6.10849,-100.606,121.63
68.1984,6.31976,-100.347,121.493
68.254,6.33322,-100.285,121.474
68.1616,6.61537,-100.038,121.233
68.3276,6.52213,-99.842,121.159
68.2433,6.73645,-99.8597,121.138
68.4182,6.83818,-99.5677,121.002
68.375,7.00017,-99.473,120.909
68.4405,7.05804,-99.223,120.744
68.4758,7.33725,-99.1702,120.737
68.5115,7.36913,-98.9746,120.599
68.5571,7.6423,-98.6736,120.395
68.6947,7.80826,-98.6566,120.47
68.5907,7.94414,-98.5823,120.359
68.6036,8.11731,-98.6906,120.467
68.5658,8.37878,-98.337,120.173
68.537,8.49265,-98.2808,120.119
68.5572,8.63617,-98.3341,120.184
68.5438,8.71599,-98.2622,120.124
68.5018,8.88133,-98.2695,120.118
68.5578,8.98233,-98.0701,119.994
68.5006,9.26793,-98.1718,120.066
68.6478,9.37981,-98.0299,120.043
68.5718,9.60091,-98.1638,120.127
68.6019,9.69424,-98.0842,120.086
68.4482,9.9269,-98.104,120.034
68.4705,9.97089,-98.0013,119.966
68.3648,10.2412,-97.91,119.854
68.5028,10.3126,-97.9533,119.974
68.4635,10.4598,-97.9517,119.963
68.4416,10.6095,-97.8139,119.851
68.2481,10.773,-97.8022,119.746
68.2553,10.858,-97.7534,119.718
68.3093,11.1542,-97.8109,119.823
68.3172,11.2375,-97.4519,119.542
68.2497,11.3786,-97.4803,119.54
68.3888,11.4769,-97.3356,119.511
68.3697,11.5762,-97.447,119.601
68.4392,11.6463,-97.2858,119.516
68.3451,11.9044,-97.5251,119.683
68.3765,11.9307,-97.3656,119.573
68.2021,12.1586,-97.5103,119.614
68.2999,12.2725,-97.3061,119.516
68.4096,12.3913,-97.4885,119.739
68.359,12.5517,-97.4177,119.669
68.3152,12.5907,-97.432,119.66
68.328,12.6369,-97.4211,119.663
68.4207,12.7249,-97.5103,119.798
68.3765,12.872,-97.5863,119.85
68.39,13.0197,-97.652,119.928
68.3614,13.1139,-97.5611,119.848
68.1714,13.3365,-97.7536,119.921
68.2301,13.354,-97.4832,119.736
68.1703,13.4928,-97.6597,119.861
68.386,13.5317,-97.4134,119.788
68.3707,13.7117,-97.5727,119.929
68.4419,13.7531,-97.4419,119.868
68.4024,13.8614,-97.6617,120.037
68.3828,14.1096,-97.3982,119.84
68.3307,14.4133,-97.5067,119.935
68.3309,14.4569,-97.3872,119.843
68.3326,14.5708,-97.5579,119.997
68.2969,14.6574,-97.3038,119.78
68.3268,14.8277,-97.3157,119.828
68.393,14.9604,-97.2511,119.83
68.4682,15.1994,-97.3066,119.948
68.5982,15.2969,-97.226,119.969
68.5606,15.505,-97.4257,120.136
68.5896,15.5014,-97.2773,120.032
68.429,15.5967,-97.506,120.138
68.5595,15.7577,-97.375,120.127
68.5736,15.8653,-97.6656,120.385
68.6298,15.955,-97.3405,120.166
68.565,16.186,-97.4813,120.274
68.6708,16.391,-97.2646,120.186
68.6733,16.52,-97.2468,120.191
68.6373,16.7097,-97.1878,120.149
68.6984,16.7969,-97.2984,120.285
68.6705,17.0652,-97.2008,120.228
68.7018,17.1909,-97.2338,120.291
68.6943,17.3336,-97.2084,120.286
68.7981,17.463,-97.3181,120.453
68.8815,17.6121,-97.0732,120.325
69.026,17.6824,-97.2827,120.587
69.1581,17.8522,-97.1308,120.565
69.1381,17.9926,-97.4226,120.81
69.1523,18.2269,-97.2052,120.678
69.231,18.4119,-97.4142,120.919
69.3904,18.6176,-97.1111,120.798
69.4991,18.766,-97.3414,121.069
69.4772,18.8685,-97.3233,121.058
69.5246,18.9641,-97.6051,121.326
69.5872,19.2945,-97.3753,121.23
69.7317,19.4747,-97.4589,121.408
69.7737,19.7245,-97.6131,121.597
69.7362,19.8255,-97.6517,121.623
69.8186,20.0243,-97.4479,121.539
69.9161,20.15,-97.4172,121.591
70.0873,20.3535,-97.1252,121.49
70.2603,20.4585,-97.3798,121.811
70.3993,20.602,-97.2991,121.851
70.4045,20.6278,-97.6233,122.117
70.5168,20.7705,-97.4263,122.049
70.5672,21.0712,-97.8287,122.451
70.7538,21.2396,-97.4988,122.324
70.7975,21.3754,-97.8669,122.667
71.0502,21.5883,-97.8511,122.837
71.0166,21.7023,-98.206,123.121
71.0497,21.8488,-98.069,123.057
71.1388,21.9816,-98.1131,123.167
71.2387,22.1756,-97.9928,123.164
71.4275,22.2382,-98.1275,123.391
71.5818,22.4238,-97.9884,123.404
71.5975,22.5825,-98.1206,123.547
71.7077,22.7749,-98.1774,123.691
71.7607,22.866,-98.4682,123.97
71.9041,23.0817,-98.2868,123.949
72.0213,23.3239,-98.5208,124.247
72.2928,23.4774,-98.3086,124.266
72.3215,23.5949,-98.5179,124.47
72.6191,23.7731,-98.2643,124.477
72.6617,23.8667,-98.5275,124.728
72.7991,24.1318,-98.2936,124.674
72.8697,24.254,-98.6147,124.992
73.009,24.5123,-98.5155,125.046
73.2376,24.5419,-98.7999,125.409
73.3014,24.7653,-98.585,125.321
73.4733,24.8716,-98.7488,125.572
73.5726,25.0367,-98.7236,125.643
73.7322,25.1122,-98.8718,125.868
73.9609,25.3674,-98.7236,125.937
74.1498,25.4249,-99.0381,126.306
74.3816,25.5923,-98.9409,126.4
74.6214,25.7023,-99.3219,126.861
74.8282,25.9482,-98.893,126.698
74.92,26.0848,-99.1158,126.954
